trial,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
2,58,run01,EF,F,2,reward,mismatched,1.581712,,,,,0,1,
3,58,run01,AB,B,2,reward,mismatched,1.596337,0,1,,,,,miss_response
4,58,run01,AB,A,1,reward,matched,1.59527,0.5,0.5,,,,,explore_reward
5,58,run01,AB,A,1,punish,mismatched,1.576875,0.333333333,0.666666667,,,,,exploit_reward
6,58,run01,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
7,58,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
8,58,run01,EF,F,1,punish,matched,1.588485,,,,,0.5,0.5,miss_response
9,58,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
10,58,run01,EF,F,2,punish,matched,1.601745,,,,,0.666666667,0.333333333,explore_punish
11,58,run01,CD,D,2,punish,matched,1.582461,,,1,0,,,miss_response
12,58,run01,EF,E,2,reward,matched,1.582657,,,,,0.75,0.25,exploit_punish
13,58,run01,AB,A,2,reward,matched,1.595711,0.5,0.5,,,,,explore_punish
14,58,run01,AB,B,2,reward,mismatched,1.579001,0.4,0.6,,,,,explore_reward
15,58,run01,CD,D,1,reward,mismatched,1.59248,,,0.5,0.5,,,explore_punish
16,58,run01,AB,B,2,punish,matched,1.575227,0.5,0.5,,,,,exploit_reward
17,58,run01,EF,E,2,punish,mismatched,1.589941,,,,,0.6,0.4,exploit_reward
18,58,run01,CD,D,2,reward,mismatched,1.587142,,,0.333333333,0.666666667,,,exploit_reward
19,58,run01,CD,D,2,punish,matched,1.603069,,,0.5,0.5,,,exploit_reward
20,58,run01,AB,B,2,punish,matched,1.600563,0.571428571,0.428571429,,,,,explore_punish
21,58,run01,CD,D,2,punish,matched,1.600893,,,0.6,0.4,,,explore_punish
22,58,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
23,58,run01,EF,F,2,punish,matched,1.596752,,,,,0.666666667,0.333333333,exploit_punish
24,58,run01,EF,E,1,reward,matched,1.594095,,,,,0.714285714,0.285714286,exploit_punish
25,58,run01,CD,D,1,reward,mismatched,1.575869,,,0.5,0.5,,,explore_punish
26,58,run02,AB,B,1,punish,matched,1.552978,0.625,0.375,,,,,miss_response
27,58,run02,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
28,58,run02,CD,D,1,reward,mismatched,1.598471,,,0.428571429,0.571428571,,,exploit_reward
29,58,run02,AB,A,1,punish,mismatched,1.596814,0.555555556,0.444444444,,,,,exploit_punish
30,58,run02,AB,B,2,punish,matched,1.595099,0.6,0.4,,,,,exploit_punish
31,58,run02,CD,C,1,reward,matched,1.592782,,,0.5,0.5,,,explore_reward
32,58,run02,AB,B,2,punish,matched,1.606917,0.636363636,0.363636364,,,,,explore_punish
33,58,run02,EF,F,2,punish,matched,1.58942,,,,,0.75,0.25,miss_response
34,58,run02,CD,D,1,punish,matched,1.587044,,,0.555555556,0.444444444,,,explore_reward
35,58,run02,AB,B,2,punish,matched,1.586294,0.666666667,0.333333333,,,,,explore_punish
36,58,run02,EF,F,2,punish,matched,1.583532,,,,,0.777777778,0.222222222,explore_punish
37,58,run02,AB,A,1,reward,matched,1.583873,0.692307692,0.307692308,,,,,exploit_punish
38,58,run02,EF,E,1,punish,mismatched,1.580006,,,,,0.7,0.3,exploit_punish
39,58,run02,CD,C,2,reward,matched,1.595422,,,0.6,0.4,,,exploit_punish
40,58,run02,CD,C,2,reward,matched,1.594578,,,0.636363636,0.363636364,,,exploit_reward
41,58,run02,AB,B,1,reward,mismatched,1.592766,0.642857143,0.357142857,,,,,explore_reward
42,58,run02,EF,E,2,reward,matched,1.574608,,,,,0.727272727,0.272727273,explore_punish
43,58,run02,AB,A,2,reward,matched,1.571853,0.666666667,0.333333333,,,,,explore_reward
44,58,run02,EF,F,2,punish,matched,1.589192,,,,,0.75,0.25,explore_reward
45,58,run02,AB,B,1,punish,matched,1.601235,0.6875,0.3125,,,,,explore_reward
46,58,run02,EF,F,2,punish,matched,1.584743,,,,,0.769230769,0.230769231,explore_punish
47,58,run02,AB,A,2,reward,matched,1.581781,0.705882353,0.294117647,,,,,exploit_punish
48,58,run02,CD,C,2,reward,matched,1.596402,,,0.666666667,0.333333333,,,exploit_reward
49,58,run02,CD,D,1,punish,matched,1.594165,,,0.692307692,0.307692308,,,explore_reward
50,58,run02,EF,E,2,punish,mismatched,1.595097,,,,,0.714285714,0.285714286,exploit_punish
51,58,run02,CD,C,2,reward,matched,1.590913,,,0.714285714,0.285714286,,,exploit_punish
52,58,run03,CD,D,1,punish,matched,1.568274,,,0.733333333,0.266666667,,,explore_reward
53,58,run03,CD,C,2,reward,matched,1.599859,,,0.75,0.25,,,exploit_punish
54,58,run03,EF,F,1,punish,matched,1.581177,,,,,0.733333333,0.266666667,exploit_punish
55,58,run03,EF,F,1,punish,matched,1.579843,,,,,0.75,0.25,explore_punish
56,58,run03,AB,B,1,reward,mismatched,1.595742,0.666666667,0.333333333,,,,,explore_reward
57,58,run03,EF,E,2,punish,mismatched,1.577868,,,,,0.705882353,0.294117647,exploit_punish
58,58,run03,CD,C,1,reward,matched,1.60809,,,0.764705882,0.235294118,,,exploit_reward
59,58,run03,CD,D,1,reward,mismatched,1.591767,,,0.722222222,0.277777778,,,explore_reward
60,58,run03,EF,E,1,punish,mismatched,1.589869,,,,,0.666666667,0.333333333,explore_punish
61,58,run03,CD,C,1,reward,matched,1.587641,,,0.736842105,0.263157895,,,explore_reward
62,58,run03,AB,A,2,reward,matched,1.584496,0.684210526,0.315789474,,,,,explore_reward
63,58,run03,CD,C,1,reward,matched,1.583781,,,0.75,0.25,,,exploit_reward
64,58,run03,AB,B,2,reward,mismatched,1.564364,0.65,0.35,,,,,explore_reward
65,58,run03,CD,C,1,reward,matched,1.580522,,,0.761904762,0.238095238,,,exploit_reward
66,58,run03,AB,A,1,punish,mismatched,1.595284,0.619047619,0.380952381,,,,,explore_reward
67,58,run03,CD,C,2,reward,matched,1.575723,,,0.772727273,0.227272727,,,exploit_reward
68,58,run03,EF,E,2,reward,matched,1.575156,,,,,0.684210526,0.315789474,explore_punish
69,58,run03,AB,B,2,punish,matched,1.588765,0.636363636,0.363636364,,,,,exploit_punish
70,58,run03,CD,C,2,punish,mismatched,1.604953,,,0.739130435,0.260869565,,,exploit_reward
71,58,run03,AB,A,1,punish,mismatched,1.584999,0.608695652,0.391304348,,,,,exploit_punish
72,58,run03,EF,F,1,punish,matched,1.585296,,,,,0.7,0.3,explore_reward
73,58,run03,EF,E,2,reward,matched,1.583218,,,,,0.714285714,0.285714286,exploit_punish
74,58,run03,EF,F,2,punish,matched,1.597456,,,,,0.727272727,0.272727273,explore_reward
75,58,run03,EF,E,1,reward,matched,1.578336,,,,,0.739130435,0.260869565,exploit_punish
76,58,run03,EF,F,2,punish,matched,1.577369,,,,,0.75,0.25,explore_reward
77,58,run03,AB,A,2,reward,matched,1.59282,0.625,0.375,,,,,explore_punish
78,58,run04,EF,F,2,punish,matched,1.551589,,,,,0.76,0.24,explore_punish
79,58,run04,AB,A,2,reward,matched,1.582228,0.64,0.36,,,,,exploit_reward
80,58,run04,EF,E,1,reward,matched,1.58221,,,,,0.769230769,0.230769231,exploit_punish
81,58,run04,AB,B,2,reward,mismatched,1.597205,0.615384615,0.384615385,,,,,explore_reward
82,58,run04,CD,C,2,punish,mismatched,1.576946,,,0.708333333,0.291666667,,,explore_punish
83,58,run04,CD,C,2,punish,mismatched,1.575472,,,0.68,0.32,,,explore_punish
84,58,run04,EF,E,1,reward,matched,1.575612,,,,,0.777777778,0.222222222,exploit_reward
85,58,run04,EF,E,1,punish,mismatched,1.588291,,,,,0.75,0.25,exploit_reward
86,58,run04,CD,D,2,punish,matched,1.586832,,,0.692307692,0.307692308,,,exploit_punish
87,58,run04,CD,D,1,punish,matched,1.568327,,,0.703703704,0.296296296,,,explore_punish
88,58,run04,CD,D,1,punish,matched,1.568024,,,0.714285714,0.285714286,,,explore_punish
89,58,run04,CD,D,2,punish,matched,1.582588,,,0.724137931,0.275862069,,,explore_punish
90,58,run04,CD,D,1,punish,matched,1.579894,,,0.733333333,0.266666667,,,explore_punish
91,58,run04,AB,A,2,reward,matched,1.578807,0.62962963,0.37037037,,,,,explore_reward
92,58,run04,CD,C,2,reward,matched,1.578905,,,0.741935484,0.258064516,,,exploit_punish
93,58,run04,AB,A,2,punish,mismatched,1.592482,0.607142857,0.392857143,,,,,exploit_reward
94,58,run04,AB,B,1,punish,matched,1.607664,0.620689655,0.379310345,,,,,exploit_punish
95,58,run04,CD,D,1,punish,matched,1.58844,,,0.75,0.25,,,explore_reward
96,58,run04,EF,E,1,reward,matched,1.587471,,,,,0.75862069,0.24137931,explore_punish
97,58,run04,CD,C,2,reward,matched,1.603752,,,0.757575758,0.242424242,,,exploit_punish
98,58,run04,CD,D,2,punish,matched,1.584562,,,0.764705882,0.235294118,,,explore_reward
99,58,run04,CD,C,2,reward,matched,1.617078,,,0.771428571,0.228571429,,,exploit_punish
100,58,run04,AB,B,2,punish,matched,1.597334,0.633333333,0.366666667,,,,,explore_punish
101,58,run04,EF,E,1,reward,matched,1.577988,,,,,0.766666667,0.233333333,exploit_reward
102,58,run04,CD,C,2,reward,matched,1.577304,,,0.777777778,0.222222222,,,exploit_reward
103,58,run04,AB,A,2,reward,matched,1.592349,0.64516129,0.35483871,,,,,exploit_punish
0,59,run01,CD,C,1,reward,matched,1.584426,,,1,0,,,
1,59,run01,AB,A,2,punish,mismatched,1.567863,0,1,,,,,
2,59,run01,AB,A,2,reward,matched,1.598389,0.5,0.5,,,,,explore_punish
3,59,run01,EF,F,2,reward,mismatched,1.580395,,,,,0,1,
4,59,run01,AB,A,1,reward,matched,1.595083,0.666666667,0.333333333,,,,,exploit_reward
5,59,run01,AB,A,1,reward,matched,1.59357,0.75,0.25,,,,,exploit_reward
6,59,run01,CD,D,2,punish,matched,1.608569,,,1,0,,,explore_reward
7,59,run01,EF,F,1,punish,matched,1.589597,,,,,0.5,0.5,exploit_reward
8,59,run01,CD,C,2,reward,matched,1.60538,,,1,0,,,exploit_punish
9,59,run01,EF,F,1,reward,mismatched,1.603761,,,,,0.333333333,0.666666667,explore_punish
10,59,run01,EF,F,2,reward,mismatched,1.602742,,,,,0.25,0.75,exploit_reward
11,59,run01,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
12,59,run01,CD,D,2,punish,matched,1.599084,,,1,0,,,miss_response
13,59,run01,AB,A,2,reward,matched,1.614366,0.8,0.2,,,,,exploit_reward
14,59,run01,AB,B,1,punish,matched,1.595651,0.833333333,0.166666667,,,,,explore_reward
15,59,run01,EF,F,2,punish,matched,1.593279,,,,,0.4,0.6,exploit_reward
16,59,run01,EF,E,2,reward,matched,1.5922,,,,,0.5,0.5,exploit_punish
17,59,run01,EF,F,1,punish,matched,1.590309,,,,,0.571428571,0.428571429,explore_reward
18,59,run01,CD,D,1,reward,mismatched,1.588738,,,0.8,0.2,,,explore_punish
19,59,run01,AB,A,2,reward,matched,1.586323,0.857142857,0.142857143,,,,,exploit_punish
20,59,run01,EF,F,2,reward,mismatched,1.585439,,,,,0.5,0.5,explore_punish
21,59,run01,EF,F,2,punish,matched,1.583752,,,,,0.555555556,0.444444444,exploit_reward
22,59,run01,AB,A,2,punish,mismatched,1.583085,0.75,0.25,,,,,exploit_reward
23,59,run01,EF,F,1,punish,matched,1.581029,,,,,0.6,0.4,explore_punish
24,59,run01,AB,A,1,reward,matched,1.595742,0.777777778,0.222222222,,,,,explore_punish
25,59,run01,AB,A,1,reward,matched,1.592276,0.8,0.2,,,,,exploit_reward
26,59,run02,EF,F,1,punish,matched,1.569167,,,,,0.636363636,0.363636364,explore_punish
27,59,run02,EF,E,1,punish,mismatched,1.550588,,,,,0.583333333,0.416666667,exploit_punish
28,59,run02,EF,E,2,punish,mismatched,1.582239,,,,,0.538461538,0.461538462,explore_punish
29,59,run02,EF,F,2,reward,mismatched,1.596845,,,,,0.5,0.5,exploit_punish
30,59,run02,EF,E,1,punish,mismatched,1.595659,,,,,0.466666667,0.533333333,explore_reward
31,59,run02,AB,A,2,reward,matched,1.59386,0.818181818,0.181818182,,,,,exploit_reward
32,59,run02,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
33,59,run02,EF,F,2,reward,mismatched,1.588782,,,,,0.4375,0.5625,miss_response
34,59,run02,CD,D,2,punish,matched,1.603943,,,0.833333333,0.166666667,,,exploit_reward
35,59,run02,AB,B,1,punish,matched,1.602893,0.833333333,0.166666667,,,,,explore_reward
36,59,run02,CD,C,2,reward,matched,1.600419,,,0.857142857,0.142857143,,,exploit_punish
37,59,run02,CD,D,2,punish,matched,1.583126,,,0.875,0.125,,,explore_reward
38,59,run02,EF,E,2,reward,matched,1.579781,,,,,0.470588235,0.529411765,explore_reward
39,59,run02,CD,C,1,reward,matched,1.595326,,,0.888888889,0.111111111,,,exploit_punish
40,59,run02,CD,D,1,punish,matched,1.594722,,,0.9,0.1,,,explore_reward
41,59,run02,EF,F,2,punish,matched,1.592481,,,,,0.5,0.5,explore_reward
42,59,run02,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
43,59,run02,AB,B,1,reward,mismatched,1.571898,0.769230769,0.230769231,,,,,explore_punish
44,59,run02,CD,D,2,reward,mismatched,1.588481,,,0.818181818,0.181818182,,,miss_response
45,59,run02,AB,B,1,punish,matched,1.601484,0.785714286,0.214285714,,,,,exploit_reward
46,59,run02,EF,F,1,punish,matched,1.58344,,,,,0.526315789,0.473684211,explore_punish
47,59,run02,CD,D,2,reward,mismatched,1.581824,,,0.75,0.25,,,exploit_reward
48,59,run02,AB,A,1,reward,matched,1.580305,0.8,0.2,,,,,exploit_punish
49,59,run02,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
50,59,run03,EF,F,1,punish,matched,1.568273,,,,,0.55,0.45,explore_punish
51,59,run03,EF,E,1,reward,matched,1.567708,,,,,0.571428571,0.428571429,exploit_punish
52,59,run03,EF,E,1,punish,mismatched,1.597325,,,,,0.545454545,0.454545455,exploit_reward
53,59,run03,EF,F,1,reward,mismatched,1.595794,,,,,0.52173913,0.47826087,exploit_punish
54,59,run03,EF,E,2,reward,matched,1.578659,,,,,0.541666667,0.458333333,explore_reward
55,59,run03,EF,F,1,reward,mismatched,1.593682,,,,,0.52,0.48,explore_reward
56,59,run03,AB,B,2,punish,matched,1.591071,0.8125,0.1875,,,,,miss_response
57,59,run03,EF,F,2,punish,matched,1.589673,,,,,0.538461538,0.461538462,exploit_reward
58,59,run03,AB,B,2,punish,matched,1.589095,0.823529412,0.176470588,,,,,explore_punish
59,59,run03,CD,C,2,reward,matched,1.588801,,,0.769230769,0.230769231,,,explore_reward
60,59,run03,AB,B,2,punish,matched,1.585446,0.833333333,0.166666667,,,,,explore_punish
61,59,run03,AB,B,2,punish,matched,1.583387,0.842105263,0.157894737,,,,,explore_punish
62,59,run03,CD,D,2,reward,mismatched,1.597342,,,0.714285714,0.285714286,,,explore_reward
63,59,run03,EF,E,1,reward,matched,1.597783,,,,,0.555555556,0.444444444,exploit_punish
64,59,run03,CD,D,2,reward,mismatched,1.578557,,,0.666666667,0.333333333,,,exploit_reward
65,59,run03,AB,B,2,punish,matched,1.576236,0.85,0.15,,,,,explore_punish
66,59,run03,AB,B,1,punish,matched,1.591321,0.857142857,0.142857143,,,,,explore_punish
67,59,run03,CD,C,2,punish,mismatched,1.571686,,,0.625,0.375,,,explore_reward
68,59,run03,AB,A,1,reward,matched,1.587527,0.863636364,0.136363636,,,,,exploit_punish
69,59,run03,EF,F,2,punish,matched,1.585802,,,,,0.571428571,0.428571429,explore_reward
70,59,run03,EF,F,1,reward,mismatched,1.585621,,,,,0.551724138,0.448275862,explore_punish
71,59,run03,AB,A,2,reward,matched,1.599417,0.869565217,0.130434783,,,,,exploit_reward
72,59,run03,EF,E,2,reward,matched,1.596631,,,,,0.566666667,0.433333333,explore_reward
73,59,run03,CD,D,2,punish,matched,1.595184,,,0.647058824,0.352941176,,,exploit_punish
74,59,run03,EF,F,1,reward,mismatched,1.57652,,,,,0.548387097,0.451612903,explore_reward
75,59,run03,CD,C,1,reward,matched,1.592162,,,0.666666667,0.333333333,,,exploit_punish
76,59,run04,CD,D,2,punish,matched,1.584976,,,0.684210526,0.315789474,,,explore_reward
77,59,run04,AB,A,1,reward,matched,1.600937,0.875,0.125,,,,,exploit_reward
78,59,run04,EF,F,2,punish,matched,1.598353,,,,,0.5625,0.4375,exploit_reward
79,59,run04,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
80,59,run04,EF,F,1,punish,matched,1.610217,,,,,0.575757576,0.424242424,explore_punish
81,59,run04,EF,F,2,reward,mismatched,1.592173,,,,,0.558823529,0.441176471,explore_punish
82,59,run04,AB,B,2,reward,mismatched,1.591308,0.84,0.16,,,,,miss_response
83,59,run04,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
84,59,run04,EF,F,1,reward,mismatched,1.586686,,,,,0.542857143,0.457142857,exploit_reward
85,59,run04,AB,B,2,reward,mismatched,1.602148,0.807692308,0.192307692,,,,,exploit_reward
86,59,run04,AB,B,1,punish,matched,1.584619,0.814814815,0.185185185,,,,,exploit_reward
87,59,run04,CD,D,2,punish,matched,1.598434,,,0.7,0.3,,,miss_response
88,59,run04,AB,A,1,reward,matched,1.580005,0.821428571,0.178571429,,,,,exploit_punish
89,59,run04,EF,F,1,punish,matched,1.594418,,,,,0.555555556,0.444444444,exploit_reward
90,59,run04,EF,E,2,punish,mismatched,1.576804,,,,,0.540540541,0.459459459,exploit_punish
91,59,run04,AB,B,1,punish,matched,1.59235,0.827586207,0.172413793,,,,,explore_reward
92,59,run04,CD,D,2,reward,mismatched,1.591011,,,0.666666667,0.333333333,,,explore_punish
93,59,run04,AB,A,2,reward,matched,1.588377,0.833333333,0.166666667,,,,,exploit_punish
94,59,run04,EF,F,1,reward,mismatched,1.571131,,,,,0.526315789,0.473684211,exploit_punish
95,59,run04,AB,A,2,reward,matched,1.603,0.838709677,0.161290323,,,,,exploit_reward
96,59,run04,CD,C,2,reward,matched,1.569072,,,0.681818182,0.318181818,,,explore_reward
97,59,run04,AB,B,2,punish,matched,1.583764,0.84375,0.15625,,,,,explore_reward
98,59,run04,CD,C,1,punish,mismatched,1.581841,,,0.652173913,0.347826087,,,exploit_reward
99,59,run04,AB,B,2,punish,matched,1.595117,0.848484848,0.151515152,,,,,explore_punish
100,59,run04,AB,A,2,reward,matched,1.57658,0.852941176,0.147058824,,,,,exploit_punish
101,59,run04,EF,E,1,punish,mismatched,1.591647,,,,,0.512820513,0.487179487,explore_reward
0,60,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,
1,60,run01,AB,B,2,punish,matched,1.616972,1,0,,,,,miss_response
2,60,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
3,60,run01,CD,C,1,reward,matched,1.61366,,,1,0,,,
4,60,run01,EF,F,2,punish,matched,1.61085,,,,,1,0,
5,60,run01,CD,C,2,reward,matched,1.610317,,,1,0,,,exploit_reward
6,60,run01,EF,F,1,reward,mismatched,1.608724,,,,,0.5,0.5,explore_punish
7,60,run01,AB,A,2,reward,matched,1.606271,1,0,,,,,miss_response
8,60,run01,CD,C,2,reward,matched,1.605463,,,1,0,,,exploit_reward
9,60,run01,CD,D,1,punish,matched,1.602514,,,1,0,,,explore_reward
10,60,run01,AB,A,2,reward,matched,1.602029,1,0,,,,,exploit_reward
11,60,run01,EF,F,1,punish,matched,1.599326,,,,,0.666666667,0.333333333,exploit_reward
12,60,run01,EF,E,2,reward,matched,1.599053,,,,,0.75,0.25,exploit_punish
13,60,run01,EF,F,2,reward,mismatched,1.612605,,,,,0.6,0.4,explore_reward
14,60,run01,AB,A,1,reward,matched,1.595837,1,0,,,,,exploit_reward
15,60,run01,AB,B,2,reward,mismatched,1.609421,0.8,0.2,,,,,explore_reward
16,60,run01,AB,A,2,punish,mismatched,1.608581,0.666666667,0.333333333,,,,,explore_reward
17,60,run01,CD,C,1,punish,mismatched,1.607164,,,0.8,0.2,,,exploit_punish
18,60,run01,CD,D,1,punish,matched,1.604229,,,0.833333333,0.166666667,,,exploit_punish
19,60,run01,CD,D,2,punish,matched,1.620248,,,0.857142857,0.142857143,,,explore_punish
20,60,run01,AB,A,2,reward,matched,1.617327,0.714285714,0.285714286,,,,,explore_punish
21,60,run01,CD,C,2,reward,matched,1.617497,,,0.875,0.125,,,exploit_punish
22,60,run01,CD,D,2,punish,matched,1.615381,,,0.888888889,0.111111111,,,explore_reward
23,60,run01,EF,F,1,punish,matched,1.597346,,,,,0.666666667,0.333333333,exploit_reward
24,60,run01,CD,D,1,reward,mismatched,1.610755,,,0.8,0.2,,,explore_punish
25,60,run01,CD,C,2,punish,mismatched,1.592596,,,0.727272727,0.272727273,,,explore_reward
26,60,run02,CD,C,2,reward,matched,1.601617,,,0.75,0.25,,,explore_punish
27,60,run02,AB,A,1,reward,matched,1.582351,0.75,0.25,,,,,exploit_reward
28,60,run02,EF,F,1,reward,mismatched,1.615321,,,,,0.571428571,0.428571429,explore_punish
29,60,run02,AB,B,1,punish,matched,1.613667,0.777777778,0.222222222,,,,,explore_reward
30,60,run02,AB,B,2,punish,matched,1.612179,0.8,0.2,,,,,explore_punish
31,60,run02,AB,A,2,reward,matched,1.576708,0.818181818,0.181818182,,,,,exploit_punish
32,60,run02,AB,B,1,reward,mismatched,1.590117,0.75,0.25,,,,,explore_reward
33,60,run02,CD,D,2,punish,matched,1.605755,,,0.769230769,0.230769231,,,explore_reward
34,60,run02,AB,B,2,reward,mismatched,1.603912,0.692307692,0.307692308,,,,,exploit_reward
35,60,run02,AB,A,1,reward,matched,1.619144,0.714285714,0.285714286,,,,,explore_reward
36,60,run02,AB,B,2,punish,matched,1.583656,0.733333333,0.266666667,,,,,explore_reward
37,60,run02,AB,B,1,punish,matched,1.583439,0.75,0.25,,,,,explore_punish
38,60,run02,EF,F,2,reward,mismatched,1.579949,,,,,0.5,0.5,exploit_reward
39,60,run02,CD,D,1,reward,mismatched,1.595646,,,0.714285714,0.285714286,,,explore_punish
40,60,run02,CD,D,1,punish,matched,1.611854,,,0.733333333,0.266666667,,,exploit_reward
41,60,run02,EF,E,2,punish,mismatched,1.609279,,,,,0.444444444,0.555555556,explore_reward
42,60,run02,CD,C,1,reward,matched,1.608424,,,0.75,0.25,,,exploit_punish
43,60,run02,EF,F,1,reward,mismatched,1.588861,,,,,0.4,0.6,exploit_punish
44,60,run02,EF,E,1,punish,mismatched,1.588184,,,,,0.363636364,0.636363636,explore_reward
45,60,run02,CD,D,1,punish,matched,1.601437,,,0.764705882,0.235294118,,,explore_reward
46,60,run02,EF,F,1,punish,matched,1.600348,,,,,0.416666667,0.583333333,exploit_punish
47,60,run02,CD,C,2,reward,matched,1.598605,,,0.777777778,0.222222222,,,exploit_punish
48,60,run02,AB,A,1,reward,matched,1.596411,0.764705882,0.235294118,,,,,exploit_punish
49,60,run02,EF,F,1,reward,mismatched,1.59428,,,,,0.384615385,0.615384615,explore_punish
50,60,run02,AB,A,1,reward,matched,1.592735,0.777777778,0.222222222,,,,,exploit_reward
51,60,run02,AB,A,1,reward,matched,1.607805,0.789473684,0.210526316,,,,,exploit_reward
52,60,run03,CD,D,1,reward,mismatched,1.585308,,,0.736842105,0.263157895,,,explore_reward
